cantica;canto;cum_verse_number;verse_number;verse_start;verse_end;text;author;style;temperature;prompt
1;15;1973;75;75;75;qualcuno ancora si innalza nel loro letamaio,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1974;76;76;76;dove la santa semente rinasca;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1975;77;77;77;di quei Romani che sono rimasti lì;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1976;78;78;78;Fu costruito un nido così malvagio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1977;79;79;79;Se la mia richiesta fosse completamente soddisfatta.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1978;80;80;80;Ho risposto io, tu non saresti ancora.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1979;81;81;81;dell'essere umano bandito;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1980;82;82;82;perché è impresso nella mia mente e ora mi tormenta,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1981;83;83;83;l'amabile e positiva immagine del padre;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1982;84;84;84;di voi, quando nel mondo di volta in volta;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1983;85;85;85;Mi insegnate come l'uomo si comporta per sempre.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1984;86;86;86;E per quanto io ne sia capace, finché sono vivo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1985;87;87;87;Devo esprimerlo chiaramente nella mia lingua.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1986;88;88;88;Quello che raccontate del mio corso lo scrivo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1987;89;89;89;e continuo a spiegare con un altro testo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1988;90;90;90;Una donna che sa, se arrivo da lei.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1989;91;91;91;Desidero che sia ben chiaro;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1990;92;92;92;a patto che la mia coscienza non mi rimproveri;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1991;93;93;93;La Fortuna è imprevedibile e agisce rapidamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1992;94;94;94;Non è nuova alle mie orecchie un suono del genere.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1993;95;95;95;ma la fortuna gira la sua ruota;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1994;96;96;96;Come vuole lei, e il contadino la sua rabbia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1995;97;97;97;Il mio insegnante allora sul viso;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1996;98;98;98;La persona si girò a destra e mi guardò.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1997;99;99;99;Poi ha detto: Ascolta chi conosce la canzone.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1998;100;100;100;Parlando comunque, voglio dire;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;1999;101;101;101;Con il signor Brunetto e chiedo chi sia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2000;102;102;102;i suoi compagni più famosi e più importanti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2001;103;103;103;Ed egli mi disse: Conoscere qualcuno è importante.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2002;104;104;104;degli altri sarà lodabile non parlarne.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2003;105;105;105;perché il tempo sarebbe breve per tanto rumore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2004;106;106;106;In breve, sappi che tutti erano cacciatori.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2005;107;107;107;grandi letterati di grande fama.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2006;108;108;108;di un peccato comune nel mondo corrotto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2007;109;109;109;Priscian se ne va con quel gruppo triste.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2009;111;111;111;Se avessi avuto desiderio di qualcosa del genere,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2010;112;112;112;Colui che poteva essere considerato il servo dei servi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2011;113;113;113;Fu cambiato dal fiume Arno al fiume Bacchiglione.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2012;114;114;114;Dove ha lasciato i nervi male protesi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2014;116;116;116;Non può essere più lungo di così, ma vedo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2015;117;117;117;Lì si alzò un nuovo fumo di sabbia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2016;118;118;118;Persone con cui non dovrei essere.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2017;119;119;119;Ti prego di prenderti cura del mio tesoro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2018;120;120;120;Nel quale ancora vivo e non chiedo più.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2019;121;121;121;Poi si girò, sembrava uno di loro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2020;122;122;122;che a Verona sventola il drappo verde;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;15;2022;124;124;124;Chi vince non è quello che perde.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2023;1;1;1;Era già lì dove si sentiva l'eco.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2024;2;2;2;dell'acqua che cadeva nell'altro giro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2025;3;3;3;come fanno le api a ronzare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2026;4;4;4;quando tre ombre partiranno insieme.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2027;5;5;5;correndo dietro a un gruppo che stava passando;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2028;6;6;6;sotto la pioggia durante il duro martirio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2029;7;7;7;Venivano verso di noi, e ognuna urlava:;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2030;8;8;8;Tu sembri a chi indossa l'abito;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2031;9;9;9;Essere qualcuno della nostra terra cattiva.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2032;10;10;10;Oh no, che ferite ho visto nei loro corpi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2033;11;11;11;Giovani e anziani, dalle fiamme accese!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2034;12;12;12;Ancora mi fa soffrire anche solo a pensarci.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2035;13;13;13;Il mio dottore ha ascoltato le loro grida.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2036;14;14;14;"guardò verso di me e disse: ""Ora aspetta"".";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2037;15;15;15;Disse che bisogna essere gentili con loro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2038;16;16;16;E se non fosse il fuoco che colpisce;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2039;17;17;17;La natura del posto, direi;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2040;18;18;18;è meglio che tu sia calmo e non loro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2041;19;19;19;Ricominciare, come eravamo rimasti noi;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2043;21;21;21;Ho fatto un giro da solo tutti e tre.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2044;22;22;22;Cosa solitamente fanno i campioni è spalmarsi di olio e stare nudi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2045;23;23;23;avvertendo loro della presenza e del beneficio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2046;24;24;24;prima che vengano battuti e feriti l'un l'altro,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2047;25;25;25;ruotando, ognuno il volto;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2048;26;26;26;Mi guardava, così che girava il collo nella direzione opposta.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2049;27;27;27;Faceva continuamente viaggiare ai piedi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2050;28;28;28;E se la miseria di questo luogo solo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2051;29;29;29;Ci ignora e non tiene conto delle nostre suppliche.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2052;30;30;30;Iniziò uno, con il viso rosso e increspato,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2053;31;31;31;La nostra fama influenzi il tuo cuore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2054;32;32;32;Per favore, dimmi chi sei, tu che cammini tra i vivi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2055;33;33;33;così sicuro che ti stai facendo ingannare dall'inferno.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2056;34;34;34;Queste sono le impronte su cui mi vedi camminare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2057;35;35;35;Qualsiasi cosa sia nuda e spoglia vada via.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2058;36;36;36;Era di un grado maggiore di quanto tu credi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2059;37;37;37;Il nipote era della brava Gualdrada.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2060;38;38;38;Guido Guerra è stato chiamato così durante la sua vita.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2061;39;39;39;Agì con saggezza e con la spada.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2062;40;40;40;L'altro che cammina accanto a me sulla sabbia frantumata.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2063;41;41;41;è come il suono di un flauto dolce.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2064;42;42;42;Nel mondo di sopra dovrebbe essere accolta con favore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2065;43;43;43;E io, che sono posto con loro sulla croce.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2066;44;44;44;Mi chiamo Iacopo Rusticucci, sicuramente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2067;45;45;45;La mia crudele moglie mi fa più male di qualsiasi altra cosa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2068;46;46;46;Se fossi stato coperto dal fuoco.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2069;47;47;47;Mi sarei buttato tra di loro di sotto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2070;48;48;48;Penso che il dottore avrebbe sopportato questo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2071;49;49;49;Ma perché avrei rischiato di bruciarmi e ustionarmi,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2072;50;50;50;La mia voglia buona fu sopraffatta dalla paura.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2073;51;51;51;Che mi faceva desiderare di abbracciarli.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2074;52;52;52;Poi ho iniziato a dire: Non è rabbia, ma tristezza.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2075;53;53;53;Il vostro stato dentro di me si stabilì.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2076;54;54;54;Così tardi si spoglia completamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2077;55;55;55;Appena il mio signore mi disse;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2078;56;56;56;parole su cui riflettei;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2079;57;57;57;Che persone come voi venissero.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2080;58;58;58;Sono originario del vostro paese e ci resterò per sempre.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2081;59;59;59;Il vostro lavoro e i nomi onorati.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2082;60;60;60;Guardai con affetto e ascoltai attentamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2083;61;61;61;Abbandono l'amarezza e vado per i dolci frutti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2084;62;62;62;Impegnati a me dal vero duca.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2085;63;63;63;Ma devo prima arrivare fino al centro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2086;64;64;64;Se l'anima porti per molto tempo;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2087;65;65;65;le tue parti del corpo, rispose ancora quell'uomo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2088;66;66;66;E se la tua fama sopravvive dopo di te,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2089;67;67;67;gentilezza e coraggio dicono dove risiedono;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;16;2090;68;68;68;Nella nostra città, come di consueto,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
