cantica;canto;verse;text;author
1;15;43-45;I did not dare descend from the path to walk level With him, but I kept my head bowed, as one might Walk reverently.;durling
1;15;46-48;He began: “What fortune or destiny leads you Down here before your last day? and who is this Showing you the way?”;durling
1;15;49-51;“Up there above, under the clear sky,” I replied, “I Lost myself in a valley, before my age was full.;durling
1;15;52-54;Only yesterday morning did I turn my back on it: He appeared to me as I was returning there again, And is leading me back home by this road.”;durling
1;15;55-57;"And he to me: “If you follow your star, you Cannot fail to reach a glorious port, if I perceived Well during sweet life;";durling
1;15;58-60;And if I had not died so early, seeing the heavens So kindly toward you I would have given you Strength for the work.;durling
1;15;61-63;But that ungrateful, malicious people who came Down from Fiesole of old, and still smack of the Mountain and the granite,;durling
1;15;64-66;"Will become your enemies because of your just Actions; and that is reasonable, for among the sour Crab apples it is not fitting that the sweet fig bear its fruit.";durling
1;15;67-69;"Ancient fame in the world calls them blind; they Are a people avaricious, envious, and proud: see that You keep yourself clean of their customs.";durling
1;15;70-72;"Your fortune holds so much honor in store for You, that both sides will hunger for you; but let the Grass be far from the goat.";durling
1;15;73-75;Let the Fiesolan beasts make straw of each other, But let them not touch the plant, if any still sprout in Their manure,;durling
1;15;76-78;In which may live again the holy seed of the Romans who remained there when that nest of so Much malice was built.”;durling
1;15;79-81;"“If my request were all fulfilled,” I replied to him, “You would not yet be banished from human nature; ";durling
1;15;82-84;For in my memory is fixed, and now it weighs on My heart, the dear, kind paternal image of you when, In the world, from time to time;durling
1;15;85-87;"You used to teach me how man makes himself Eternal; and how grateful I am for that, as long as I Live must be discerned in my language.";durling
1;15;88-90;What you narrate about my path I am writing Down and keeping to be glossed, with other texts, by A lady who will know, if I reach her.;durling
1;15;91-93;This much I would make manifest to you, that as Long as my conscience does not reproach me I am Ready for Fortune, whatever she will.;durling
1;15;94-96;This pledge is not new to my ears: therefore let Fortune turn her wheel as she pleases, and the peasant His hoe.”;durling
1;15;97-99;"My master then turned around over his right cheek And gazed at me; then he said: “He listens well who Takes note.”";durling
1;15;100-102;Nonetheless I go speaking with ser Brunetto, and I Ask him of his more famous and accomplished Companions.;durling
1;15;103-105;"And he to me: “To know of some is fitting; about The others silence is praiseworthy, for the time would Be too short for so much noise.";durling
1;15;106-108;In brief, know that they were all clerks and great Men of letters, of great fame, all fouled with the same Sin in the world.”;durling
1;15;109-111;"Priscian goes along with that wretched crowd, and Francesco d’Accorso, too; and, if you had desired Such scurf, you could see there";durling
1;15;112-114;Him who by the Servant of servants was Transmuted from Arno to Bacchiglione, where he Left his ill-protended muscles.;durling
1;15;115-117;I would say more, but my walking and my speech Can last no longer, for I see new smoke rising from the Sand over there.;durling
1;15;118-120;People are coming with whom I must not be. Let My Treasure be commended to you, in which I live Still, and I ask no more.”;durling
1;15;121-123;"Then he turned back, and he seemed one of those Who at Verona race for the green cloth across the Fields; and of those he seemed";durling
1;15;124-124;The one who wins, not the one who loses.;durling
1;16;1-3;Already I was in a place where one heard the Thundering of the water falling into the next circle, Like the rumbling that beehives make,;durling
1;16;4-6;When three shades came running together out of a Herd passing by beneath the rain of the harsh Punishment.;durling
1;16;7-9;They were coming toward us, and each was Shouting: “Stop, you who by your clothes seem to be Someone from our depraved city.”;durling
1;16;10-12;Alas, what wounds I saw in their members, recent And old, burned into them by the flames! It still pains Me when I remember.;durling
1;16;13-15;"At their shouts my teacher paused; he turned his Face toward me and: “Now wait,” he said, “to these We should be courteous.";durling
1;16;16-18;And if it were not for the fire that the nature of The place pours down, I would say that haste would More become you than them.”;durling
1;16;19-21;"When we stood still, they began again their Former verse; and on reaching us they made a wheel Of themselves, all three.";durling
1;16;22-24;As is the custom of wrestlers, naked and oiled, Spying out their holds and their advantage before They come to blows and wounds:;durling
1;16;25-27;So they wheeled, and each kept his face toward Me, so that their necks made a constant motion Contrary to their feet.;durling
1;16;28-30;And: “If the wretchedness of this vile place brings Us and our prayers to scorn,” one began, “and our Darkened, scorched appearance,;durling
1;16;31-33;Let our fame incline your spirit to tell us who you Are, who so confidently step with your living feet Through Hell.;durling
1;16;34-36;This man, in whose steps you see me tread, Though he now goes naked and hairless, was of Higher degree than you believe:;durling
1;16;37-39;"He was the grandson of the good Gualdrada; Guido Guerra was his name, and in his life he Accomplished much with wisdom and the sword.";durling
1;16;40-42;The other, who wears the sand behind me, is Tegghiaio Aldobrandi, whose words should have been More pleasing in the world above.;durling
1;16;43-45;And I, placed on the cross with them, was Iacopo Rusticucci, and certainly my fierce wife harms me More than anything else.”;durling
1;16;46-48;"If I had been protected from the fire, I would have Thrown myself down there among them, and I Believe my teacher would have suffered it;";durling
1;16;49-51;But because I would have burned and cooked Myself, fear vanquished the good will that made me Greedy to embrace them.;durling
1;16;52-54;Then I began: “Not scorn, but grief was fixed in Me by your condition, so great that it will long Endure,;durling
1;16;55-57;As soon as my lord here said words that made me Think people such as yourselves were coming.;durling
1;16;58-60;I am from your city, and always your works and Your honored names I have repeated and heard with Affection.;durling
