cantica;canto;cum_verse_number;verse_number;text;author
2;29;8794;68;e rendea me la mia sinistra costa,;dante
2;29;8795;69;s’io riguardava in lei, come specchio anco.;dante
2;29;8796;70;Quand’io da la mia riva ebbi tal posta,;dante
2;29;8797;71;che solo il fiume mi facea distante,;dante
2;29;8798;72;per veder meglio ai passi diedi sosta,;dante
2;29;8799;73;e vidi le fiammelle andar davante,;dante
2;29;8800;74;lasciando dietro a sé l’aere dipinto,;dante
2;29;8801;75;"e di tratti pennelli avean sembiante;";dante
2;29;8802;76;sì che lì sopra rimanea distinto;dante
2;29;8803;77;di sette liste, tutte in quei colori;dante
2;29;8804;78;onde fa l’arco il Sole e Delia il cinto.;dante
2;29;8805;79;Questi ostendali in dietro eran maggiori;dante
2;29;8806;80;"che la mia vista; e, quanto a mio avviso,";dante
2;29;8807;81;diece passi distavan quei di fori.;dante
2;29;8808;82;Sotto così bel ciel com’io diviso,;dante
2;29;8809;83;ventiquattro seniori, a due a due,;dante
2;29;8810;84;coronati venien di fiordaliso.;dante
2;29;8811;85;"Tutti cantavan: ""Benedicta tue";dante
2;29;8812;86;ne le figlie d’Adamo, e benedette;dante
2;29;8813;87;"sieno in etterno le bellezze tue!"".";dante
2;29;8814;88;Poscia che i fiori e l’altre fresche erbette;dante
2;29;8815;89;a rimpetto di me da l’altra sponda;dante
2;29;8816;90;libere fuor da quelle genti elette,;dante
2;29;8817;91;sì come luce luce in ciel seconda,;dante
2;29;8818;92;vennero appresso lor quattro animali,;dante
2;29;8819;93;coronati ciascun di verde fronda.;dante
2;29;8820;94;"Ognuno era pennuto di sei ali;";dante
2;29;8821;95;"le penne piene d’occhi; e li occhi d’Argo,";dante
2;29;8822;96;se fosser vivi, sarebber cotali.;dante
2;29;8823;97;A descriver lor forme più non spargo;dante
2;29;8824;98;"rime, lettor; ch’altra spesa mi strigne,";dante
2;29;8825;99;"tanto ch’a questa non posso esser largo;";dante
2;29;8826;100;ma leggi Ezechïel, che li dipigne;dante
2;29;8827;101;come li vide da la fredda parte;dante
2;29;8828;102;"venir con vento e con nube e con igne;";dante
2;29;8829;103;e quali i troverai ne le sue carte,;dante
2;29;8830;104;tali eran quivi, salvo ch’a le penne;dante
2;29;8831;105;Giovanni è meco e da lui si diparte.;dante
2;29;8832;106;Lo spazio dentro a lor quattro contenne;dante
2;29;8833;107;un carro, in su due rote, trïunfale,;dante
2;29;8834;108;ch’al collo d’un grifon tirato venne.;dante
2;29;8835;109;Esso tendeva in sù l’una e l’altra ale;dante
2;29;8836;110;tra la mezzana e le tre e tre liste,;dante
2;29;8837;111;sì ch’a nulla, fendendo, facea male.;dante
2;29;8838;112;"Tanto salivan che non eran viste;";dante
2;29;8839;113;le membra d’oro avea quant’era uccello,;dante
2;29;8840;114;e bianche l’altre, di vermiglio miste.;dante
2;29;8841;115;Non che Roma di carro così bello;dante
2;29;8842;116;rallegrasse Affricano, o vero Augusto,;dante
2;29;8843;117;"ma quel del Sol saria pover con ello;";dante
2;29;8844;118;quel del Sol che, svïando, fu combusto;dante
2;29;8845;119;per l’orazion de la Terra devota,;dante
2;29;8846;120;quando fu Giove arcanamente giusto.;dante
2;29;8847;121;Tre donne in giro da la destra rota;dante
2;29;8848;122;"venian danzando; l’una tanto rossa";dante
2;29;8849;123;"ch’a pena fora dentro al foco nota;";dante
2;29;8850;124;l’altr’era come se le carni e l’ossa;dante
2;29;8851;125;"fossero state di smeraldo fatte;";dante
2;29;8852;126;"la terza parea neve testé mossa;";dante
2;29;8853;127;e or parëan da la bianca tratte,;dante
2;29;8854;128;"or da la rossa; e dal canto di questa";dante
2;29;8855;129;l’altre toglien l’andare e tarde e ratte.;dante
2;29;8856;130;Da la sinistra quattro facean festa,;dante
2;29;8857;131;in porpore vestite, dietro al modo;dante
2;29;8858;132;d’una di lor ch’avea tre occhi in testa.;dante
2;29;8859;133;Appresso tutto il pertrattato nodo;dante
2;29;8860;134;vidi due vecchi in abito dispari,;dante
2;29;8861;135;ma pari in atto e onesto e sodo.;dante
2;29;8862;136;L’un si mostrava alcun de’ famigliari;dante
2;29;8863;137;di quel sommo Ipocràte che natura;dante
2;29;8864;138;"a li animali fé ch’ell’ ha più cari;";dante
2;29;8865;139;mostrava l’altro la contraria cura;dante
2;29;8866;140;con una spada lucida e aguta,;dante
2;29;8867;141;tal che di qua dal rio mi fé paura.;dante
2;29;8868;142;"Poi vidi quattro in umile paruta;";dante
2;29;8869;143;e di retro da tutti un vecchio solo;dante
2;29;8870;144;venir, dormendo, con la faccia arguta.;dante
2;29;8871;145;E questi sette col primaio stuolo;dante
2;29;8872;146;erano abitüati, ma di gigli;dante
2;29;8873;147;dintorno al capo non facëan brolo,;dante
2;29;8874;148;"anzi di rose e d’altri fior vermigli;";dante
2;29;8875;149;giurato avria poco lontano aspetto;dante
2;29;8876;150;che tutti ardesser di sopra da’ cigli.;dante
2;29;8877;151;E quando il carro a me fu a rimpetto,;dante
2;29;8878;152;un tuon s’udì, e quelle genti degne;dante
2;29;8879;153;parvero aver l’andar più interdetto,;dante
2;29;8880;154;fermandosi ivi con le prime insegne.;dante
2;30;8881;1;Quando il settentrïon del primo cielo,;dante
2;30;8882;2;che né occaso mai seppe né orto;dante
2;30;8883;3;né d’altra nebbia che di colpa velo,;dante
2;30;8884;4;e che faceva lì ciascuno accorto;dante
2;30;8885;5;di suo dover, come ’l più basso face;dante
2;30;8886;6;qual temon gira per venire a porto,;dante
2;30;8887;7;fermo s’affisse: la gente verace,;dante
2;30;8888;8;venuta prima tra ’l grifone ed esso,;dante
2;30;8889;9;"al carro volse sé come a sua pace;";dante
2;30;8890;10;e un di loro, quasi da ciel messo,;dante
2;30;8891;11;’Veni, sponsa, de Libano’ cantando;dante
2;30;8892;12;gridò tre volte, e tutti li altri appresso.;dante
2;30;8893;13;Quali i beati al novissimo bando;dante
2;30;8894;14;surgeran presti ognun di sua caverna,;dante
2;30;8895;15;la revestita voce alleluiando,;dante
2;30;8896;16;cotali in su la divina basterna;dante
2;30;8897;17;si levar cento, ad vocem tanti senis,;dante
2;30;8898;18;ministri e messagger di vita etterna.;dante
2;30;8899;19;Tutti dicean: ’Benedictus qui venis!’,;dante
2;30;8900;20;e fior gittando e di sopra e dintorno,;dante
2;30;8901;21;’Manibus, oh, date lilïa plenis!’.;dante
2;30;8902;22;Io vidi già nel cominciar del giorno;dante
2;30;8903;23;la parte orïental tutta rosata,;dante
2;30;8904;24;"e l’altro ciel di bel sereno addorno;";dante
2;30;8905;25;e la faccia del sol nascere ombrata,;dante
2;30;8906;26;sì che per temperanza di vapori;dante
2;30;8907;27;l’occhio la sostenea lunga fïata:;dante
2;30;8908;28;così dentro una nuvola di fiori;dante
2;30;8909;29;che da le mani angeliche saliva;dante
2;30;8910;30;e ricadeva in giù dentro e di fori,;dante
2;30;8911;31;sovra candido vel cinta d’uliva;dante
2;30;8912;32;donna m’apparve, sotto verde manto;dante
2;30;8913;33;vestita di color di fiamma viva.;dante
2;30;8914;34;E lo spirito mio, che già cotanto;dante
2;30;8915;35;tempo era stato ch’a la sua presenza;dante
2;30;8916;36;non era di stupor, tremando, affranto,;dante
2;30;8917;37;sanza de li occhi aver più conoscenza,;dante
2;30;8918;38;per occulta virtù che da lei mosse,;dante
2;30;8919;39;d’antico amor sentì la gran potenza.;dante
2;30;8920;40;Tosto che ne la vista mi percosse;dante
2;30;8921;41;l’alta virtù che già m’avea trafitto;dante
2;30;8922;42;prima ch’io fuor di püerizia fosse,;dante
2;30;8923;43;volsimi a la sinistra col respitto;dante
2;30;8924;44;col quale il fantolin corre a la mamma;dante
2;30;8925;45;quando ha paura o quand'elli è afflitto,;dante
2;30;8926;46;per dicere a Virgilio: ’Men che dramma;dante
2;30;8927;47;di sangue m’è rimaso che non tremi:;dante
2;30;8928;48;conosco i segni de l’antica fiamma’.;dante
2;30;8929;49;Ma Virgilio n’avea lasciati scemi;dante
2;30;8930;50;di sé, Virgilio dolcissimo patre,;dante
2;30;8931;51;"Virgilio a cui per mia salute die’ mi;";dante
2;30;8932;52;né quantunque perdeo l’antica matre,;dante
2;30;8933;53;valse a le guance nette di rugiada;dante
2;30;8934;54;che, lagrimando, non tornasser atre.;dante
2;30;8935;55;"""Dante, perché Virgilio se ne vada,";dante
2;30;8936;56;"non pianger anco, non piangere ancora;";dante
2;30;8937;57;"ché pianger ti conven per altra spada"".";dante
2;30;8938;58;Quasi ammiraglio che in poppa e in prora;dante
2;30;8939;59;viene a veder la gente che ministra;dante
2;30;8940;60;"per li altri legni, e a ben far l’incora;";dante
2;30;8941;61;in su la sponda del carro sinistra,;dante
2;30;8942;62;quando mi volsi al suon del nome mio,;dante
2;30;8943;63;che di necessità qui si registra,;dante
2;30;8944;64;vidi la donna che pria m’appario;dante
2;30;8945;65;velata sotto l’angelica festa,;dante
2;30;8946;66;drizzar li occhi ver’ me di qua dal rio.;dante
2;30;8947;67;Tutto che ’l vel che le scendea di testa,;dante
2;30;8948;68;cerchiato de le fronde di Minerva,;dante
2;30;8949;69;non la lasciasse parer manifesta,;dante
2;30;8950;70;regalmente ne l’atto ancor proterva;dante
2;30;8951;71;continüò come colui che dice;dante
2;30;8952;72;e ’l più caldo parlar dietro reserva:;dante
2;30;8953;73;"""Guardaci ben! Ben son, ben son Beatrice.";dante
2;30;8954;74;Come degnasti d’accedere al monte?;dante
2;30;8955;75;"non sapei tu che qui è l’uom felice?"".";dante
2;30;8956;76;"Li occhi mi cadder giù nel chiaro fonte;";dante
2;30;8957;77;ma veggendomi in esso, i trassi a l’erba,;dante
2;30;8958;78;tanta vergogna mi gravò la fronte.;dante
2;30;8959;79;Così la madre al figlio par superba,;dante
2;30;8960;80;"com’ella parve a me; perché d’amaro";dante
2;30;8961;81;sente il sapor de la pietade acerba.;dante
2;30;8962;82;"Ella si tacque; e li angeli cantaro";dante
2;30;8963;83;"di sùbito ’In te, Domine, speravi’;";dante
2;30;8964;84;ma oltre ’pedes meos’ non passaro.;dante
2;30;8965;85;Sì come neve tra le vive travi;dante
2;30;8966;86;per lo dosso d’Italia si congela,;dante
2;30;8967;87;soffiata e stretta da li venti schiavi,;dante
2;30;8968;88;poi, liquefatta, in sé stessa trapela,;dante
2;30;8969;89;pur che la terra che perde ombra spiri,;dante
2;30;8970;90;"sì che par foco fonder la candela;";dante
2;30;8971;91;così fui sanza lagrime e sospiri;dante
2;30;8972;92;anzi ’l cantar di quei che notan sempre;dante
2;30;8973;93;"dietro a le note de li etterni giri;";dante
2;30;8974;94;ma poi che ’ntesi ne le dolci tempre;dante
2;30;8975;95;lor compartire a me, par che se detto;dante
2;30;8976;96;avesser: ’Donna, perché sì lo stempre?’,;dante
2;30;8977;97;lo gel che m’era intorno al cor ristretto,;dante
2;30;8978;98;spirito e acqua fessi, e con angoscia;dante
2;30;8979;99;de la bocca e de li occhi uscì del petto.;dante
2;30;8980;100;Ella, pur ferma in su la detta coscia;dante
2;30;8981;101;del carro stando, a le sustanze pie;dante
2;30;8982;102;volse le sue parole così poscia:;dante
2;30;8983;103;"""Voi vigilate ne l’etterno die,";dante
2;30;8984;104;sì che notte né sonno a voi non fura;dante
2;30;8985;105;"passo che faccia il secol per sue vie;";dante
2;30;8986;106;onde la mia risposta è con più cura;dante
2;30;8987;107;che m’intenda colui che di là piagne,;dante
2;30;8988;108;perché sia colpa e duol d’una misura.;dante
2;30;8989;109;Non pur per ovra de le rote magne,;dante
2;30;8990;110;che drizzan ciascun seme ad alcun fine;dante
2;30;8991;111;secondo che le stelle son compagne,;dante
2;30;8992;112;ma per larghezza di grazie divine,;dante
2;30;8993;113;che sì alti vapori hanno a lor piova,;dante
2;30;8994;114;che nostre viste là non van vicine,;dante
2;30;8995;115;questi fu tal ne la sua vita nova;dante
2;30;8996;116;virtüalmente, ch’ogne abito destro;dante
2;30;8997;117;fatto averebbe in lui mirabil prova.;dante
2;30;8998;118;Ma tanto più maligno e più silvestro;dante
2;30;8999;119;si fa ’l terren col mal seme e non cólto,;dante
2;30;9000;120;quant’elli ha più di buon vigor terrestro.;dante
2;30;9001;121;Alcun tempo il sostenni col mio volto:;dante
2;30;9002;122;mostrando li occhi giovanetti a lui,;dante
2;30;9003;123;meco il menava in dritta parte vòlto.;dante
2;30;9004;124;Sì tosto come in su la soglia fui;dante
2;30;9005;125;di mia seconda etade e mutai vita,;dante
2;30;9006;126;questi si tolse a me, e diessi altrui.;dante
2;30;9007;127;Quando di carne a spirto era salita,;dante
2;30;9008;128;e bellezza e virtù cresciuta m’era,;dante
2;30;9009;129;"fu’ io a lui men cara e men gradita;";dante
2;30;9010;130;e volse i passi suoi per via non vera,;dante
2;30;9011;131;imagini di ben seguendo false,;dante
2;30;9012;132;che nulla promession rendono intera.;dante
2;30;9013;133;Né l’impetrare ispirazion mi valse,;dante
2;30;9014;134;con le quali e in sogno e altrimenti;dante
2;30;9015;135;lo rivocai: sì poco a lui ne calse!;dante
2;30;9016;136;Tanto giù cadde, che tutti argomenti;dante
2;30;9017;137;a la salute sua eran già corti,;dante
2;30;9018;138;fuor che mostrarli le perdute genti.;dante
2;30;9019;139;Per questo visitai l’uscio d’i morti,;dante
2;30;9020;140;e a colui che l’ ha qua sù condotto,;dante
2;30;9021;141;li preghi miei, piangendo, furon porti.;dante
2;30;9022;142;Alto fato di Dio sarebbe rotto,;dante
2;30;9023;143;se Letè si passasse e tal vivanda;dante
2;30;9024;144;fosse gustata sanza alcuno scotto;dante
2;30;9025;145;"di pentimento che lagrime spanda"".";dante
2;31;9026;1;"""O tu che se’ di là dal fiume sacro"",";dante
2;31;9027;2;volgendo suo parlare a me per punta,;dante
2;31;9028;3;che pur per taglio m’era paruto acro,;dante
2;31;9029;4;ricominciò, seguendo sanza cunta,;dante
2;31;9030;5;"""dì, dì se questo è vero; a tanta accusa";dante
2;31;9031;6;"tua confession conviene esser congiunta"".";dante
2;31;9032;7;Era la mia virtù tanto confusa,;dante
2;31;9033;8;che la voce si mosse, e pria si spense;dante
2;31;9034;9;che da li organi suoi fosse dischiusa.;dante
2;31;9035;10;"Poco sofferse; poi disse: ""Che pense?";dante
2;31;9036;11;"Rispondi a me; ché le memorie triste";dante
2;31;9037;12;"in te non sono ancor da l’acqua offense"".";dante
2;31;9038;13;Confusione e paura insieme miste;dante
2;31;9039;14;"mi pinsero un tal ""sì"" fuor de la bocca,";dante
2;31;9040;15;al quale intender fuor mestier le viste.;dante
2;31;9041;16;Come balestro frange, quando scocca;dante
2;31;9042;17;da troppa tesa, la sua corda e l’arco,;dante
2;31;9043;18;e con men foga l’asta il segno tocca,;dante
2;31;9044;19;sì scoppia’ io sottesso grave carco,;dante
2;31;9045;20;fuori sgorgando lagrime e sospiri,;dante
2;31;9046;21;e la voce allentò per lo suo varco.;dante
2;31;9047;22;"Ond’ella a me: ""Per entro i mie’ disiri,";dante
2;31;9048;23;che ti menavano ad amar lo bene;dante
2;31;9049;24;di là dal qual non è a che s’aspiri,;dante
2;31;9050;25;quai fossi attraversati o quai catene;dante
2;31;9051;26;trovasti, per che del passare innanzi;dante
2;31;9052;27;dovessiti così spogliar la spene?;dante
2;31;9053;28;E quali agevolezze o quali avanzi;dante
2;31;9054;29;ne la fronte de li altri si mostraro,;dante
2;31;9055;30;"per che dovessi lor passeggiare anzi?"".";dante
2;31;9056;31;Dopo la tratta d’un sospiro amaro,;dante
2;31;9057;32;a pena ebbi la voce che rispuose,;dante
2;31;9058;33;e le labbra a fatica la formaro.;dante
2;31;9059;34;"Piangendo dissi: ""Le presenti cose";dante
2;31;9060;35;col falso lor piacer volser miei passi,;dante
2;31;9061;36;"tosto che ’l vostro viso si nascose"".";dante
2;31;9062;37;"Ed ella: ""Se tacessi o se negassi";dante
2;31;9063;38;ciò che confessi, non fora men nota;dante
2;31;9064;39;la colpa tua: da tal giudice sassi!;dante
2;31;9065;40;Ma quando scoppia de la propria gota;dante
2;31;9066;41;l’accusa del peccato, in nostra corte;dante
2;31;9067;42;rivolge sé contra ’l taglio la rota.;dante
2;31;9068;43;Tuttavia, perché mo vergogna porte;dante
2;31;9069;44;del tuo errore, e perché altra volta,;dante
2;31;9070;45;udendo le serene, sie più forte,;dante
2;31;9071;46;pon giù il seme del piangere e ascolta:;dante
2;31;9072;47;sì udirai come in contraria parte;dante
2;31;9073;48;mover dovieti mia carne sepolta.;dante
2;31;9074;49;Mai non t’appresentò natura o arte;dante
2;31;9075;50;piacer, quanto le belle membra in ch’io;dante
2;31;9076;51;"rinchiusa fui, e che so’ ’n terra sparte;";dante
2;31;9077;52;e se ’l sommo piacer sì ti fallio;dante
2;31;9078;53;per la mia morte, qual cosa mortale;dante
2;31;9079;54;dovea poi trarre te nel suo disio?;dante
2;31;9080;55;Ben ti dovevi, per lo primo strale;dante
2;31;9081;56;de le cose fallaci, levar suso;dante
2;31;9082;57;di retro a me che non era più tale.;dante
2;31;9083;58;Non ti dovea gravar le penne in giuso,;dante
2;31;9084;59;ad aspettar più colpo, o pargoletta;dante
2;31;9085;60;o altra vanità con sì breve uso.;dante
2;31;9086;61;"Novo augelletto due o tre aspetta;";dante
2;31;9087;62;ma dinanzi da li occhi d’i pennuti;dante
2;31;9088;63;"rete si spiega indarno o si saetta"".";dante
2;31;9089;64;Quali fanciulli, vergognando, muti;dante
2;31;9090;65;con li occhi a terra stannosi, ascoltando;dante
2;31;9091;66;e sé riconoscendo e ripentuti,;dante
2;31;9092;67;"tal mi stav’io; ed ella disse: ""Quando";dante
2;31;9093;68;per udir se’ dolente, alza la barba,;dante
2;31;9094;69;"e prenderai più doglia riguardando"".";dante
2;31;9095;70;Con men di resistenza si dibarba;dante
2;31;9096;71;robusto cerro, o vero al nostral vento;dante
2;31;9097;72;o vero a quel de la terra di Iarba,;dante
2;31;9098;73;"ch’io non levai al suo comando il mento;";dante
2;31;9099;74;e quando per la barba il viso chiese,;dante
2;31;9100;75;ben conobbi il velen de l’argomento.;dante
2;31;9101;76;E come la mia faccia si distese,;dante
2;31;9102;77;posarsi quelle prime creature;dante
2;31;9103;78;"da loro aspersïon l’occhio comprese;";dante
2;31;9104;79;e le mie luci, ancor poco sicure,;dante
2;31;9105;80;vider Beatrice volta in su la fiera;dante
