cantica;canto;verse;text
Purgatorio;16;64-66;"Alto sospir, che duolo strinse in ""uhi!"", mise fuor prima; e poi cominciò: ""Frate, lo mondo è cieco, e tu vien ben da lui."
Purgatorio;16;67-69;Voi che vivete ogne cagion recate pur suso al cielo, pur come se tutto movesse seco di necessitate.
Purgatorio;16;70-72;Se così fosse, in voi fora distrutto libero arbitrio, e non fora giustizia per ben letizia, e per male aver lutto.
Purgatorio;16;73-75;"Lo cielo i vostri movimenti inizia; non dico tutti, ma, posto ch’i’ ’l dica, lume v'è dato a bene e a malizia,"
Purgatorio;16;76-78;"e libero voler; che, se fatica ne le prime battaglie col ciel dura, poi vince tutto, se ben si notrica."
Purgatorio;16;79-81;"A maggior forza e a miglior natura liberi soggiacete; e quella cria la mente in voi, che ’l ciel non ha in sua cura."
Purgatorio;16;82-84;"Però, se ’l mondo presente disvia, in voi è la cagione, in voi si cheggia; e io te ne sarò or vera spia."
Purgatorio;16;85-87;Esce di mano a lui che la vagheggia prima che sia, a guisa di fanciulla che piangendo e ridendo pargoleggia,
Purgatorio;16;88-90;l’anima semplicetta che sa nulla, salvo che, mossa da lieto fattore, volontier torna a ciò che la trastulla.
Purgatorio;16;91-93;"Di picciol bene in pria sente sapore; quivi s’inganna, e dietro ad esso corre, se guida o fren non torce suo amore."
Purgatorio;16;94-96;"Onde convenne legge per fren porre; convenne rege aver, che discernesse de la vera cittade almen la torre."
Purgatorio;16;97-99;"Le leggi son, ma chi pon mano ad esse? Nullo, però che 'l pastor che procede, rugumar può, ma non ha l'unghie fesse;"
Purgatorio;16;100-102;per che la gente, che sua guida vede pur a quel ben fedire ond’ella è ghiotta, di quel si pasce, e più oltre non chiede.
Purgatorio;16;103-105;Ben puoi veder che la mala condotta è la cagion che ’l mondo ha fatto reo, e non natura che ’n voi sia corrotta.}}
Purgatorio;16;106-108;Soleva Roma, che ’l buon mondo feo, due soli aver, che l’una e l’altra strada facean vedere, e del mondo e di Deo.
Purgatorio;16;109-111;"L’un l’altro ha spento; ed è giunta la spada col pasturale, e l’un con l’altro insieme per viva forza mal convien che vada;"
Purgatorio;16;112-114;però che, giunti, l’un l’altro non teme: se non mi credi, pon mente a la spiga, ch’ogn’erba si conosce per lo seme.
Purgatorio;16;115-117;"In sul paese ch’Adice e Po riga, solea valore e cortesia trovarsi, prima che Federigo avesse briga;"
Purgatorio;16;118-120;or può sicuramente indi passarsi per qualunque lasciasse, per vergogna, di ragionar coi buoni o d’appressarsi.
Purgatorio;16;121-123;Ben v’èn tre vecchi ancora in cui rampogna l’antica età la nova, e par lor tardo che Dio a miglior vita li ripogna:
Purgatorio;16;124-126;Currado da Palazzo e ’l buon Gherardo e Guido da Castel, che mei si noma, francescamente, il semplice Lombardo.
Purgatorio;16;127-129;"Dì oggimai che la Chiesa di Roma, per confondere in sé due reggimenti, cade nel fango, e sé brutta e la soma""."
Purgatorio;16;130-132;"""O Marco mio"", diss’io, ""bene argomenti; e or discerno perché dal retaggio li figli di Levì furono essenti."
Purgatorio;16;133-135;"Ma qual Gherardo è quel che tu per saggio di’ ch’è rimaso de la gente spenta, in rimprovèro del secol selvaggio?""."
Purgatorio;16;136-138;"""O tuo parlar m’inganna, o el mi tenta"", rispuose a me; ""ché, parlandomi tosco, par che del buon Gherardo nulla senta."
Purgatorio;16;139-141;Per altro sopranome io nol conosco, s’io nol togliessi da sua figlia Gaia. Dio sia con voi, ché più non vegno vosco.
Purgatorio;16;142-144;"Vedi l’albor che per lo fummo raia già biancheggiare, e me convien partirmi (l’angelo è ivi) prima ch’io li paia""."
Purgatorio;16;145-145;Così tornò, e più non volle udirmi.
Purgatorio;17;2-4;Ricorditi, lettor, se mai ne l’alpe ti colse nebbia per la qual vedessi non altrimenti che per pelle talpe,
Purgatorio;17;4-6;"come, quando i vapori umidi e spessi a diradar cominciansi, la spera del sol debilemente entra per essi;"
Purgatorio;17;7-9;e fia la tua imagine leggera in giugnere a veder com’io rividi lo sole in pria, che già nel corcar era.
Purgatorio;17;10-12;Sì, pareggiando i miei co’ passi fidi del mio maestro, usci’ fuor di tal nube ai raggi morti già ne’ bassi lidi.
Purgatorio;17;13-15;O imaginativa che ne rube talvolta sì di fuor, ch’om non s’accorge perché dintorno suonin mille tube,
Purgatorio;17;16-18;chi move te, se ’l senso non ti porge? Moveti lume che nel ciel s’informa, per sé o per voler che giù lo scorge.
Purgatorio;17;19-21;"De l’empiezza di lei che mutò forma ne l’uccel ch’a cantar più si diletta, ne l’imagine mia apparve l’orma;"
Purgatorio;17;22-24;e qui fu la mia mente sì ristretta dentro da sé, che di fuor non venìa cosa che fosse allor da lei ricetta.
Purgatorio;17;25-27;"Poi piovve dentro a l’alta fantasia un crucifisso, dispettoso e fero ne la sua vista, e cotal si moria;"
Purgatorio;17;28-30;intorno ad esso era il grande Assüero, Estèr sua sposa e ’l giusto Mardoceo, che fu al dire e al far così intero.
Purgatorio;17;31-33;E come questa imagine rompeo sé per sé stessa, a guisa d’una bulla cui manca l’acqua sotto qual si feo,
Purgatorio;17;34-36;"surse in mia visïone una fanciulla piangendo forte, e dicea: ""O regina, perché per ira hai voluto esser nulla?"
Purgatorio;17;37-39;"Ancisa t’ hai per non perder Lavina; or m’ hai perduta! Io son essa che lutto, madre, a la tua pria ch’a l’altrui ruina""."
Purgatorio;17;40-42;"Come si frange il sonno ove di butto nova luce percuote il viso chiuso, che fratto guizza pria che muoia tutto;"
Purgatorio;17;43-45;così l’imaginar mio cadde giuso tosto che lume il volto mi percosse, maggior assai che quel ch’è in nostro uso.
Purgatorio;17;46-48;"I’ mi volgea per veder ov’io fosse, quando una voce disse ""Qui si monta"", che da ogne altro intento mi rimosse;"
Purgatorio;17;49-51;e fece la mia voglia tanto pronta di riguardar chi era che parlava, che mai non posa, se non si raffronta.
Purgatorio;17;52-54;Ma come al sol che nostra vista grava e per soverchio sua figura vela, così la mia virtù quivi mancava.
Purgatorio;17;55-57;"""Questo è divino spirito, che ne la via da ir sù ne drizza sanza prego, e col suo lume sé medesmo cela."
Purgatorio;17;58-60;"Sì fa con noi, come l’uom si fa sego; ché quale aspetta prego e l’uopo vede, malignamente già si mette al nego."
Purgatorio;17;61-63;"Or accordiamo a tanto invito il piede; procacciam di salir pria che s’abbui, ché poi non si poria, se ’l dì non riede""."
Purgatorio;17;64-66;"Così disse il mio duca, e io con lui volgemmo i nostri passi ad una scala; e tosto ch’io al primo grado fui,"
Purgatorio;17;67-69;senti’ mi presso quasi un muover d’ala e ventarmi nel viso e dir: ’Beati pacifici, che son sanz’ira mala!’.
Purgatorio;17;70-72;Già eran sovra noi tanto levati li ultimi raggi che la notte segue, che le stelle apparivan da più lati.
Purgatorio;17;73-75;’O virtù mia, perché sì ti dilegue?’, fra me stesso dicea, ché mi sentiva la possa de le gambe posta in triegue.
Purgatorio;17;76-78;Noi eravam dove più non saliva la scala sù, ed eravamo affissi, pur come nave ch’a la piaggia arriva.
Purgatorio;17;79-81;"E io attesi un poco, s’io udissi alcuna cosa nel novo girone; poi mi volsi al maestro mio, e dissi:"
Purgatorio;17;82-84;"""Dolce mio padre, dì, quale offensione si purga qui nel giro dove semo? Se i piè si stanno, non stea tuo sermone""."
Purgatorio;17;85-87;"Ed elli a me: ""L’amor del bene, scemo del suo dover, quiritta si ristora; qui si ribatte il mal tardato remo."
Purgatorio;17;88-90;"Ma perché più aperto intendi ancora, volgi la mente a me, e prenderai alcun buon frutto di nostra dimora""."
Purgatorio;17;91-93;"""Né creator né creatura mai"", cominciò el, ""figliuol, fu sanza amore, o naturale o d’animo; e tu ’l sai."
Purgatorio;17;94-96;Lo naturale è sempre sanza errore, ma l’altro puote errar per malo obietto o per troppo o per poco di vigore.
Purgatorio;17;97-99;"Mentre ch’elli è nel primo ben diretto, e ne’ secondi sé stesso misura, esser non può cagion di mal diletto;"
Purgatorio;17;100-102;ma quando al mal si torce, o con più cura o con men che non dee corre nel bene, contra ’l fattore adovra sua fattura.
Purgatorio;17;103-105;Quinci comprender puoi ch’esser convene amor sementa in voi d’ogne virtute e d’ogne operazion che merta pene.
Purgatorio;17;106-108;"Or, perché mai non può da la salute amor del suo subietto volger viso, da l’odio proprio son le cose tute;"
Purgatorio;17;109-111;e perché intender non si può diviso, e per sé stante, alcuno esser dal primo, da quello odiare ogne effetto è deciso.
Purgatorio;17;112-114;"Resta, se dividendo bene stimo, che ’l mal che s’ama è del prossimo; ed esso amor nasce in tre modi in vostro limo."
Purgatorio;17;115-117;"E’ chi, per esser suo vicin soppresso, spera eccellenza, e sol per questo brama ch’el sia di sua grandezza in basso messo;"
Purgatorio;17;118-120;"è chi podere, grazia, onore e fama teme di perder perch’altri sormonti, onde s’attrista sì che ’l contrario ama;"
Purgatorio;17;121-123;ed è chi per ingiuria par ch’aonti, sì che si fa de la vendetta ghiotto, e tal convien che ’l male altrui impronti.
Purgatorio;17;124-126;Questo triforme amor qua giù di sotto si piange: or vo’ che tu de l’altro intende, che corre al ben con ordine corrotto.
Purgatorio;17;127-129;"Ciascun confusamente un bene apprende nel qual si queti l'animo, e disira; per che di giugner lui ciascun contende.}}"
Purgatorio;17;130-132;Se lento amore a lui veder vi tira o a lui acquistar, questa cornice, dopo giusto penter, ve ne martira.
Purgatorio;17;133-135;"Altro ben è che non fa l’uom felice; non è felicità, non è la buona essenza, d’ogne ben frutto e radice."
Purgatorio;17;136-138;"L’amor ch’ad esso troppo s’abbandona, di sovr’a noi si piange per tre cerchi; ma come tripartito si ragiona,"
Purgatorio;17;139-139;"tacciolo, acciò che tu per te ne cerchi""."
Purgatorio;18;1-3;"Posto avea fine al suo ragionamento l’alto dottore, e attento guardava ne la mia vista s’io parea contento;"
Purgatorio;18;4-6;e io, cui nova sete ancor frugava, di fuor tacea, e dentro dicea: ’Forse lo troppo dimandar ch’io fo li grava’.
Purgatorio;18;7-9;Ma quel padre verace, che s’accorse del timido voler che non s’apriva, parlando, di parlare ardir mi porse.
Purgatorio;18;10-12;"Ond’io: ""Maestro, il mio veder s’avviva sì nel tuo lume, ch’io discerno chiaro quanto la tua ragion parta o descriva."
Purgatorio;18;13-15;"Però ti prego, dolce padre caro, che mi dimostri amore, a cui reduci ogne buono operare e ’l suo contraro""."
Purgatorio;18;16-18;"""Drizza"", disse, ""ver’ me l’agute luci de lo ’ntelletto, e fieti manifesto l’error de’ ciechi che si fanno duci."
Purgatorio;18;19-21;L’animo, ch’è creato ad amar presto, ad ogne cosa è mobile che piace, tosto che dal piacere in atto è desto.
Purgatorio;18;22-24;"Vostra apprensiva da esser verace tragge intenzione, e dentro a voi la spiega, sì che l’animo ad essa volger face;"
Purgatorio;18;25-27;e se, rivolto, inver’ di lei si piega, quel piegare è amor, quell’è natura che per piacer di novo in voi si lega.
Purgatorio;18;28-30;Poi, come ’l foco movesi in altura per la sua forma ch’è nata a salire là dove più in sua matera dura,
Purgatorio;18;31-33;così l’animo preso entra in disire, ch’è moto spiritale, e mai non posa fin che la cosa amata il fa gioire.
Purgatorio;18;34-36;"Or ti puote apparer quant’è nascosa la veritate a la gente ch’avvera ciascun amore in sé laudabil cosa;"
Purgatorio;18;37-39;"però che forse appar la sua matera sempre esser buona, ma non ciascun segno è buono, ancor che buona sia la cera""."
Purgatorio;18;40-42;"""Le tue parole e ’l mio seguace ingegno"", rispuos’io lui, ""m’ hanno amor discoverto, ma ciò m’ ha fatto di dubbiar più pregno;"
Purgatorio;18;43-45;"ché, s’amore è di fuori a noi offerto e l’anima non va con altro piede, se dritta o torta va, non è suo merto""."
Purgatorio;18;46-48;"Ed elli a me: ""Quanto ragion qui vede, dir ti poss’io; da indi in là t’aspetta pur a Beatrice, ch’è opra di fede."
Purgatorio;18;49-51;Ogne forma sustanzïal, che setta è da matera ed è con lei unita, specifica vertute ha in sé colletta,
Purgatorio;18;52-54;la qual sanza operar non è sentita, né si dimostra mai che per effetto, come per verdi fronde in pianta vita.
Purgatorio;18;55-57;Però, là onde vegna lo ’ntelletto de le prime notizie, omo non sape, e de’ primi appetibili l’affetto,
Purgatorio;18;58-60;"che sono in voi sì come studio in ape di far lo mele; e questa prima voglia merto di lode o di biasmo non cape."
Purgatorio;18;61-63;Or perché a questa ogn’altra si raccoglia, innata v’è la virtù che consiglia, e de l’assenso de’ tener la soglia.
Purgatorio;18;64-66;Quest’è ’l principio là onde si piglia ragion di meritare in voi, secondo che buoni e rei amori accoglie e viglia.
Purgatorio;18;67-69;"Color che ragionando andaro al fondo, s’accorser d’esta innata libertate; però moralità lasciaro al mondo."
Purgatorio;18;70-72;Onde, poniam che di necessitate surga ogne amor che dentro a voi s’accende, di ritenerlo è in voi la podestate.
Purgatorio;18;73-75;"La nobile virtù Beatrice intende per lo libero arbitrio, e però guarda che l’abbi a mente, s’a parlar ten prende""."
Purgatorio;18;76-78;"La luna, quasi a mezza notte tarda, facea le stelle a noi parer più rade, fatta com’un secchion che tuttor arda;"
Purgatorio;18;79-81;e correa contra ’l ciel per quelle strade che ’l sole infiamma allor che quel da Roma tra ’ Sardi e ’ Corsi il vede quando cade.
Purgatorio;18;82-84;"E quell’ombra gentil per cui si noma Pietola più che villa mantoana, del mio carcar diposta avea la soma;"
Purgatorio;18;85-87;per ch’io, che la ragione aperta e piana sovra le mie quistioni avea ricolta, stava com’om che sonnolento vana.
Purgatorio;18;88-90;Ma questa sonnolenza mi fu tolta subitamente da gente che dopo le nostre spalle a noi era già volta.
Purgatorio;18;91-93;E quale Ismeno già vide e Asopo lungo di sé di notte furia e calca, pur che i Teban di Bacco avesser uopo,
Purgatorio;18;94-96;cotal per quel giron suo passo falca, per quel ch’io vidi di color, venendo, cui buon volere e giusto amor cavalca.
Purgatorio;18;97-99;"Tosto fur sovr’a noi, perché correndo si movea tutta quella turba magna; e due dinanzi gridavan piangendo:"
Purgatorio;18;100-102;"""Maria corse con fretta a la montagna; e Cesare, per soggiogare Ilerda, punse Marsilia e poi corse in Ispagna""."
Purgatorio;18;103-105;"""Ratto, ratto, che ’l tempo non si perda per poco amor"", gridavan li altri appresso, ""che studio di ben far grazia rinverda""."
Purgatorio;18;106-108;"""O gente in cui fervore aguto adesso ricompie forse negligenza e indugio da voi per tepidezza in ben far messo,"
Purgatorio;18;109-111;"questi che vive, e certo i’ non vi bugio, vuole andar sù, pur che ’l sol ne riluca; però ne dite ond’è presso il pertugio""."
Purgatorio;18;112-114;"Parole furon queste del mio duca; e un di quelli spirti disse: ""Vieni di retro a noi, e troverai la buca."
Purgatorio;18;115-117;"Noi siam di voglia a muoverci sì pieni, che restar non potem; però perdona, se villania nostra giustizia tieni."
Purgatorio;18;118-120;Io fui abate in San Zeno a Verona sotto lo ’mperio del buon Barbarossa, di cui dolente ancor Milan ragiona.
Purgatorio;18;121-123;"E tale ha già l’un piè dentro la fossa, che tosto piangerà quel monastero, e tristo fia d’avere avuta possa;"
Purgatorio;18;124-126;"perché suo figlio, mal del corpo intero, e de la mente peggio, e che mal nacque, ha posto in loco di suo pastor vero""."
