cantica;canto;cum_verse_number;verse_number;text;author;type
1;18;2333;39;stayed for second helpings – fewer still for thirds.;kirkpatrick;translation
1;18;2334;40;But then, as I was moving on, looks clashed,;kirkpatrick;translation
1;18;2335;41;my own and one of theirs. I said straight oﬀ:;kirkpatrick;translation
1;18;2336;42;‘There’s one I’ve seen before. Once was enough.’;kirkpatrick;translation
1;18;2337;43;To get him in my sights, I stopped my stride;kirkpatrick;translation
1;18;2338;44;and, pausing quietly along with me,;kirkpatrick;translation
1;18;2339;45;my guide now let me turn a short way back.;kirkpatrick;translation
1;18;2340;46;The body beaten abased its gaze, as if;kirkpatrick;translation
1;18;2341;47;it thought he really could hide. That didn’t work.;kirkpatrick;translation
1;18;2342;48;‘You there,’ I said, ‘Eyes-down! Bashful, are we?;kirkpatrick;translation
1;18;2343;49;Assuming that your proﬁle’s not a lie,;kirkpatrick;translation
1;18;2344;50;then you are Venedico Caccianemico.;kirkpatrick;translation
1;18;2345;51;So what brings you to this killing pickle?’;kirkpatrick;translation
1;18;2346;52;And he to me: ‘I grudge you my reply.;kirkpatrick;translation
1;18;2347;53;You and your bright words grind one out of me,;kirkpatrick;translation
1;18;2348;54;and make me call the world that was to mind.;kirkpatrick;translation
1;18;2349;55;Foul tittletattle got this right. It’s me;kirkpatrick;translation
1;18;2350;56;I ﬁxed it. My sister Ghisolabella;kirkpatrick;translation
1;18;2351;57;did let the marquis have his way with her.;kirkpatrick;translation
1;18;2352;58;Don’t think, though, I’m the only Bolognese;kirkpatrick;translation
1;18;2353;59;who’s here in tears. The place is full of us.;kirkpatrick;translation
1;18;2354;60;Between the rivers Sàvena and Reno,;kirkpatrick;translation
1;18;2355;61;far fewer tongues speak “yes” as “yeah” than here.;kirkpatrick;translation
1;18;2356;62;And if you want to get this straight, recall;kirkpatrick;translation
1;18;2357;63;what money means to Bolognese hearts.’;kirkpatrick;translation
1;18;2358;64;And, as he spoke, a devil now struck out:;kirkpatrick;translation
1;18;2359;65;‘Push oﬀ, you pimp,’ he said, and swung his lash.;kirkpatrick;translation
1;18;2360;66;‘There aren’t tarts here for you to turn to cash.’;kirkpatrick;translation
1;18;2361;67;I turned to join my escort once again,;kirkpatrick;translation
1;18;2362;68;and walked with him a few steps further on,;kirkpatrick;translation
1;18;2363;69;then reached an outcrop jutting from the bank.;kirkpatrick;translation
1;18;2364;70;We made our way quite easily up that,;kirkpatrick;translation
1;18;2365;71;then, turning right along the splintered ridge, we left that;kirkpatrick;translation
1;18;2366;72;bunch to endless circulation.;kirkpatrick;translation
1;18;2367;73;So now we came to where the vault gapes wide;kirkpatrick;translation
1;18;2368;74;to let those beaten beings pass beneath.;kirkpatrick;translation
1;18;2369;75;‘Pause here,’ said Virgil, ‘and ensure some glimpse  of;kirkpatrick;translation
1;18;2370;76;all these woebegones now marks your eye.;kirkpatrick;translation
1;18;2371;77;They go in our direction. So, as yet,;kirkpatrick;translation
1;18;2372;78;you’ve had no chance to look them in the face.;kirkpatrick;translation
1;18;2373;79;We saw from that decrepit bridge the traces;kirkpatrick;translation
1;18;2374;80;of a second crew. These came towards us.;kirkpatrick;translation
1;18;2375;81;These, as well, were driven by whistling whips.;kirkpatrick;translation
1;18;2376;82;I did not prompt him, but my mentor said:;kirkpatrick;translation
1;18;2377;83;‘Look at that hero there, advancing now!;kirkpatrick;translation
1;18;2378;84;He seems, for all his pain, to shed no tear.;kirkpatrick;translation
1;18;2379;85;How great an air of majesty he still retains!;kirkpatrick;translation
1;18;2380;86;He is that Jason who, astute and strong,;kirkpatrick;translation
1;18;2381;87;made Colchos grieve to lose its gold-ﬂeeced ram.;kirkpatrick;translation
1;18;2382;88;Journeying on, he passed the isle of Lemnos,;kirkpatrick;translation
1;18;2383;89;where cold and reckless women had, by then,;kirkpatrick;translation
1;18;2384;90;delivered death to every living male.;kirkpatrick;translation
1;18;2385;91;Yet he, with hints and eloquence of phrase,;kirkpatrick;translation
1;18;2386;92;beguiled the young Hypsipyle – a girl;kirkpatrick;translation
1;18;2387;93;who had herself proved guileful to the rest.;kirkpatrick;translation
1;18;2388;94;Alone he left her there, alone, with child.;kirkpatrick;translation
1;18;2389;95;That crime incurs for him this penalty;kirkpatrick;translation
1;18;2390;96;which also stands as vengeance for Medea.;kirkpatrick;translation
1;18;2391;97;Along with him go all who turned such tricks.;kirkpatrick;translation
1;18;2392;98;And that’s enough to know about this vale,;kirkpatrick;translation
1;18;2393;99;or else of those who’re caught within its fangs.’;kirkpatrick;translation
1;18;2394;100;We’d come already to the point at which;kirkpatrick;translation
1;18;2395;101;the tight path crosses with the second bank;kirkpatrick;translation
1;18;2396;102;and makes a shoulder to another arch.;kirkpatrick;translation
1;18;2397;103;And now we heard, from Pocket Number Two,;kirkpatrick;translation
1;18;2398;104;the groans and griping of another lot,;kirkpatrick;translation
1;18;2399;105;the snuﬄing of their snouts, their slapping palms.;kirkpatrick;translation
1;18;2400;106;The banks were crusted with a slime and mould;kirkpatrick;translation
1;18;2401;107;that rose up in porridgy exhalations;kirkpatrick;translation
1;18;2402;108;and, scuﬄing, violated eye and nose.;kirkpatrick;translation
1;18;2403;109;The bottom of that pit goes down so deep;kirkpatrick;translation
1;18;2404;110;we saw it only when we climbed the ridge;kirkpatrick;translation
1;18;2405;111;and stood to see the rock rise straight above.;kirkpatrick;translation
1;18;2406;112;Reaching that point and looking down, we saw;kirkpatrick;translation
1;18;2407;113;that all of them were plunged in diarrhoea;kirkpatrick;translation
1;18;2408;114;ﬂowing, it seemed, from human cubicles.;kirkpatrick;translation
1;18;2409;115;And while my eyes were searching deep within,;kirkpatrick;translation
1;18;2410;116;I noticed one whose head was foul with shit.;kirkpatrick;translation
1;18;2411;117;Had he the tonsure? It was hard to tell.;kirkpatrick;translation
1;18;2412;118;But he screamed out at me: ‘Why gawp like that,;kirkpatrick;translation
1;18;2413;119;so hungry-eyed for me and not the other swill?’;kirkpatrick;translation
1;18;2414;120;‘Because,’ I said, ‘if I remember well,;kirkpatrick;translation
1;18;2415;121;I’ve seen you once before, with drier coiﬀure.;kirkpatrick;translation
1;18;2416;122;You are from Lucca. Alessio Interminei.;kirkpatrick;translation
1;18;2417;123;And that is why I’ve got my eye on you.’;kirkpatrick;translation
1;18;2418;124;He answered (battering his turnip top):;kirkpatrick;translation
1;18;2419;125;‘I’m sunk this deep because of ﬂatteries –;kirkpatrick;translation
1;18;2420;126;none were too sickly for my tongue to speak.’;kirkpatrick;translation
1;18;2421;127;When that was done, my leader now went on:;kirkpatrick;translation
1;18;2422;128;‘Just poke your nose a little further out.;kirkpatrick;translation
1;18;2423;129;Your eyes may then be able to detect;kirkpatrick;translation
1;18;2424;130;a slut down there – ﬁlthy, with tangled hair,;kirkpatrick;translation
1;18;2425;131;scratting herself with cacky ﬁngernails,;kirkpatrick;translation
1;18;2426;132;squatting at one time, upright at the next.;kirkpatrick;translation
1;18;2427;133;Thais! She’s there, the whore, the one who cooed;kirkpatrick;translation
1;18;2428;134;to her hot panting swain (“Yeees! Good for you?”), “Angel,;kirkpatrick;translation
1;18;2429;135;a miracle! My thanks indeed!”;kirkpatrick;translation
1;18;2430;136;Let that be all that here we need to view.’;kirkpatrick;translation
1;19;2431;1;You! Magic Simon, and your sorry school!;kirkpatrick;translation
1;19;2432;2;Things that are God’s own – things that, truly, are the;kirkpatrick;translation
1;19;2433;3;brides of goodness – lusting cruelly;kirkpatrick;translation
1;19;2434;4;after gold and silver, you turn them all to whores.;kirkpatrick;translation
1;19;2435;5;The trumpet now (and rightly!) sounds for you.;kirkpatrick;translation
1;19;2436;6;There you all are, well set in Pocket Three.;kirkpatrick;translation
1;19;2437;7;Onwards towards this yawning tomb, mounting;kirkpatrick;translation
1;19;2438;8;the ridge, by now we’d reached its summit –;kirkpatrick;translation
1;19;2439;9;the point that plumbs the middle of the ditch.;kirkpatrick;translation
1;19;2440;10;O wisdom in the height, how great the art;kirkpatrick;translation
1;19;2441;11;that you display in Heaven, on earth and even;kirkpatrick;translation
1;19;2442;12;in that evil world! How justly you deal power!;kirkpatrick;translation
1;19;2443;13;I saw how all the livid rock was drilled;kirkpatrick;translation
1;19;2444;14;with holes – along its ﬂanks, across its ﬂoor –;kirkpatrick;translation
1;19;2445;15;all circular, and all of equal measure.;kirkpatrick;translation
1;19;2446;16;To me they seemed, in radius, no more nor less;kirkpatrick;translation
1;19;2447;17;than fonts that, in my own beloved Saint John’s,;kirkpatrick;translation
1;19;2448;18;allow the priest at baptisms a place to stand.;kirkpatrick;translation
1;19;2449;19;(Not long ago, I shattered one of those.;kirkpatrick;translation
1;19;2450;20;Someone was drowning there. I got them out.;kirkpatrick;translation
1;19;2451;21;This, sealed and sworn, is nothing but the truth.)  Out of;kirkpatrick;translation
1;19;2452;22;the mouth of every single hole;kirkpatrick;translation
1;19;2453;23;there ﬂoated up a pair of sinner feet,;kirkpatrick;translation
1;19;2454;24;legs to the ham on show, the rest concealed.;kirkpatrick;translation
1;19;2455;25;The soles of all these feet were set alight,;kirkpatrick;translation
1;19;2456;26;and each pair wriggled at the joint so hard;kirkpatrick;translation
1;19;2457;27;they’d easily have ripped a rope or lanyard.;kirkpatrick;translation
1;19;2458;28;As ﬂames go ﬂickering round some greasy thing;kirkpatrick;translation
1;19;2459;29;and hover just above its outer rind,;kirkpatrick;translation
1;19;2460;30;so these ﬂames also, toe tip to heel end.;kirkpatrick;translation
1;19;2461;31;‘Who, sir,’ I said, ‘is that one there? That one;kirkpatrick;translation
1;19;2462;32;who jerks in pain far greater than his cònfreres ,;kirkpatrick;translation
1;19;2463;33;sucked at by ﬂames more ﬁercely vermilion.’;kirkpatrick;translation
1;19;2464;34;‘I’ll lift you down,’ he answered me, ‘if you;kirkpatrick;translation
1;19;2465;35;insist. We’ll take that bank the easier.;kirkpatrick;translation
1;19;2466;36;He’ll talk to you himself about his twists.’;kirkpatrick;translation
1;19;2467;37;‘Whatever pleases you,’ I said, ‘to me is good.;kirkpatrick;translation
1;19;2468;38;Lord, you remain: I’ll not depart – you know –;kirkpatrick;translation
1;19;2469;39;from what you will. You read my silent thoughts.’;kirkpatrick;translation
1;19;2470;40;So on we went to the fourth embankment.;kirkpatrick;translation
1;19;2471;41;We turned around, descended on our left,;kirkpatrick;translation
1;19;2472;42;arriving at that pitted, straitened ﬂoor.;kirkpatrick;translation
1;19;2473;43;My teacher, kindly, did not set me down –;kirkpatrick;translation
1;19;2474;44;nor loose me from his hip hold – till we’d reached that;kirkpatrick;translation
1;19;2475;45;ﬁssure where (all tears) shanks shuddered.;kirkpatrick;translation
1;19;2476;46;‘Whatever you might be there, upside down,;kirkpatrick;translation
1;19;2477;47;staked, you unhappy spirit, like a pole,;kirkpatrick;translation
1;19;2478;48;if you,’ I said, ‘are able, then speak out.’;kirkpatrick;translation
1;19;2479;49;So there I stood like any friar who shrives;kirkpatrick;translation
1;19;2480;50;the hired assassin – head down in the earth –;kirkpatrick;translation
1;19;2481;51;who calls him back to put oﬀ stiﬂing death.;kirkpatrick;translation
1;19;2482;52;And he yelled out: ‘Is that you standing there?;kirkpatrick;translation
1;19;2483;53;Are you there, on your feet still, Boniface?;kirkpatrick;translation
1;19;2484;54;The writings lied to me by quite some years.;kirkpatrick;translation
1;19;2485;55;Are you so sick of owning things already?;kirkpatrick;translation
1;19;2486;56;Till now, you’ve hardly been afraid to cheat;kirkpatrick;translation
1;19;2487;57;our lovely woman, tearing her to shreds.’;kirkpatrick;translation
1;19;2488;58;Well, I just stood there (you will know just how);kirkpatrick;translation
1;19;2489;59;simply not getting what I’d heard come out,;kirkpatrick;translation
1;19;2490;60;feeling a fool, uncertain what to say.;kirkpatrick;translation
1;19;2491;61;Then Virgil entered: ‘Say this – and make speed:;kirkpatrick;translation
1;19;2492;62;“No, that’s not me. I am not who you think.” ‘;kirkpatrick;translation
1;19;2493;63;And so I answered as he’d said I should.;kirkpatrick;translation
1;19;2494;64;At which – all feet – the spirit thrashed about,;kirkpatrick;translation
1;19;2495;65;then, sighing loudly in a tearful voice:;kirkpatrick;translation
